ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10033643,"SHISEIDO 217-Coral Pop VisionAiry Gel Lipstick, 1.6gm",SHISEIDO,Women,2125,6,"Shade name - Coral PopWhat it isA long-lasting, full-coverage lipstick featuring innovative Triple Gel Technology for high-impact, weightless color. This ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. Available in 28 shades inspired by modern Tokyo. Dermatologist-tested.What it doesUsing revolutionary Triple Gel Technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.Deliver bold, high-impact color in a single strokeWhat's in itTriple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.",
10028299,Park Avenue Men Pink Solid Polo Collar T-shirt,Park Avenue,Men,719,5,"Pink solid printed T-shirt, has a polo collar, short sleeves, one pocket", Pink
10019219,XYXX Men Printed Pack of 5 Remix Pure Cotton Boxer XYBOX5PCKN24,XYXX,Men,1634,7,"Pack of 5 Black, Blue, White, Yellow & Navy regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10035861,MSC Women Copper-Toned Solid Open Toe Flats,MSC,Women,699,5,"A pair of copper-toned round-toe flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole",
10019249,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Briefs XYBRF2PCKN278,XYXX,Men,628,4,"Pack of 2 briefs in Navy & Black with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10031035,Moedbuille Filigree Work Multi Layered Oxidised Gold-Plated Necklace,Moedbuille,Women,599,4,"Gold-Toned handcrafted filigree work elephant-shaped, multi-layered necklaceMaterial and stone type: German Silver with Artificial Stones and BeadsClosure: Lobster ClosureWarranty: 1 monthWarranty provided by brand/manufacturer", Red
10028969,MSC Women Gold-Toned Woven Design One Toe Flats,MSC,Women,649,5,"A pair of gold-toned open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Gold
10019085,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN117,XYXX,Men,967,5,"Pack of 3 White, Black & Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10028271,Park Avenue Men Blue Slim Fit Solid Formal Shirt,Park Avenue,Men,899,5,"Blue solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10030005,Next Look Men White Slim Fit Printed Formal Shirt,Next Look,Men,549,5,"White printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", White
10032811,HERE&NOW Women Navy Blue Solid Longline Puffer Jacket,HERE&NOW,Women,1499,8,"Navy blue solid longline jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester",Blue
10033797,SHISEIDO 209 Incense VisionAiry Gel Lipstick  1.6g,SHISEIDO,Women,2125,5,"Shade Name: IncenseWhat it is?A long-lasting, full-coverage lipstick featuring innovative Triple Gel Technology for high-impact, weightless color.Features:Triple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.",
10030583,Next Look Men Blue & Pink Slim Fit Printed Formal Shirt,Next Look,Men,699,5,"Blue and Pink printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10033695,SHISEIDO 510 Night Life ModernMatte Powder Lipstick 4gms,SHISEIDO,Women,2295,6,"Shade Name: Night LifeWhat it is?This non-drying formula delivers matte, full-coverage colour that feels utterly weightless and provides a powder-soft, airbrushed finish on lips. A unique blend of waxes and oils melts and transforms into an ultra-thin, featherweight powder, while spherical pigments float across lips to blur imperfectionsWhat it does?Velvet Powders: Lend lips a matte, airbrushed finish that stays put for eight hours.Optical Brightening Pigments: Provide intense, vibrant color.Lightweight Waxes and Oils: Create a hydrating-yet-weightless veil of color that melts seamlessly onto lips.", Matte
10028325,Park Avenue Men Pink Slim Fit Solid Formal Shirt,Park Avenue,Men,854,5,"Pink solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Pink
10019117,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN135,XYXX,Men,967,5,"Pack of 3 Black, Yellow & Navy regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10019541,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Trunks XYTRNK2PCKN231,XYXX,Men,664,5,"Pack of 2 trunks in Navy with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10033727,SHISEIDO 09 Ambient White Innerglow Cheek powder 4g,SHISEIDO,Women,2340,5,"Shade Name: Ambient WhiteWhat it is:This blush and highlighter hybrid is the future of cheek color thanks to a unique cream-powder matrix system that helps this airy powder stay put for eight hours.What it does:In addition to the formula's high color payoff and superior glide, refined mica provides a lit-from-within glow. Similar to a silk kimono, this featherweight formula floats effortlessly over skin, delivering an instant, illuminating flush or a subtle contour without streaking.", White
10029869,Force 10 Men Grey Synthetic Running Shoes,Force 10,Men,639,5,"A pair of grey running sports shoes, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsole", Grey
10032741,HERE&NOW Women Purple Camouflage Printed Puffer Jacket,HERE&NOW,Women,1299,8,"Purple and Pink printed puffer jacket, has a detachable hood, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining", Purple
10028407,Park Avenue Men Grey Regular Fit Solid Formal Shirt,Park Avenue,Men,1119,5,"Grey solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Grey
10030401,Geox Men Off-White & Coffee Brown Leather Sneakers,Geox,Men,4749,5,"A pair of round-toe off-white and coffee brown sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", White
10020691,Rocia Women Black Solid Pumps,Rocia,Women,1912,5,"A pair of black round toe pumps, has regular styling, backstrap detailSuede upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10032843,HERE&NOW Women Teal Blue Solid Jacket,HERE&NOW,Women,1349,8,"Teal Blue solid jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester",Blue
10032497,HERE&NOW Women Rust Orange Solid Bomber Jacket,HERE&NOW,Women,1124,7,"Rust Orange solid bomber jacket, has a mandarin collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Orange
10025541,Raymond Men Blue Solid Regular-Fit Single-Breasted Formal Suit,Raymond,Men,4274,5,"Blue solid formal suitBlue solid regular-fit blazer, has a peaked lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",Blue
10026855,Raymond Men Grey Solid Regular-Fit Single-Breasted Suit,Raymond,Men,4199,5,"Grey solid party suitGrey solid slim-fit blazer, has a peaked lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of grey solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.", Grey
10032457,HERE&NOW Men Navy Blue & Burgundy Colourblocked Hooded Padded Jacket,HERE&NOW,Men,1679,7,"Navy Blue and Burgundy colourblocked padded jacket, has a hooded, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining",Blue
10028395,Park Avenue Men Pink Regular Fit Solid Formal Shirt,Park Avenue,Men,1119,5,"Pink solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Pink
10018911,SEJ by Nisha Gupta Multicoloured Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runnerType: Table runnerColour: multicolouredFabric: PolycottonShape: RectangularPattern: FloralDisclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Red
10019509,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Trunks XYTRNK2PCKN236,XYXX,Men,664,5,"Pack of 2 trunks in Black & Navy with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10035827,Next Look Men Grey Solid Polo Collar T-shirt,Next Look,Men,503,5,"Grey solid T-shirt, has a polo collar, short sleeves, and 1 pockets", Grey
10028301,Park Avenue Men Sea Green Regular Fit Printed Formal Shirt,Park Avenue,Men,1279,5,"Sea green printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, one patch pocket", Green
10029001,MSC Women Pink Embroidered Open Toe Flats,MSC,Women,679,4,"A pair of pink open-toed flats, has regular styling, velcro detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
10028449,Park Avenue Men Off-White & Beige Slim Fit Checked Formal Shirt,Park Avenue,Men,944,5,"Off-White and beige checked formal shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", White
10019537,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 5 Vibe Trunks XYTRNK5PCKN90,XYXX,Men,1275,5,"Pack of 5 trunks in grey, blue & green with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
